Gene\Cell type,EXMC,Hypoblast,PreL-TE,PostL-EPI,VE/YE
LOC102116298,0.01124790625,0.010842462962963,0.00833698076923077,0.01695224,0
LOC102116305,0,0,0,0,0
LOC102116308,0,0,0,0,0
LOC102116312,0,0,0,0,0
LOC102116313,0.01832890625,0.274815907407407,0.0863744423076923,0.020626,0.464228
LOC102116314,0,0,0,0,0
LOC102116315,0,0,0,0,0
LOC102116319,0,0,0,0,0
LOC102116324,0.348575,0.104938166666667,0.0384332692307692,0.461728,0
LOC102116332,36.8811990625,17.8360886111111,5.16300413461538,29.7220347,42.764924
LOC102116334,0,0.0519272222222222,0.00928928846153846,0.0321526,0
LOC102116336,0,0.135358888888889,0.415075057692308,0.07460262,0
LOC102116338,0.99430396875,0.0821819259259259,0.525171057692308,0.0233746,0.0748896
LOC102116340,0,0,0,0,0
LOC102116341,0,0,0,0,0
LOC102116342,0,0.00672822222222222,0.115407730769231,0.03273458,0
LOC102116346,0,0,0,0,0
LOC102116347,0,0,0,0,0
LOC102116353,0,0.194809388888889,0.0504670769230769,0,0
LOC102116355,0.01002678125,1.11635812962963,7.10353840384616,0,0
LOC102116356,0,0,0,0,0
LOC102116358,0.0114454375,0,0,0,0
LOC102116359,0.9104909375,1.07412440740741,0.795110211538462,2.78056214,4.17806
LOC102116361,0,0,0,0.0949708,0
LOC102116362,0,0,0,0,0
LOC102116367,0.22009996875,0.574592833333333,0.645625978846154,1.17670412,0
LOC102116369,0,0,0,0,0
LOC102116371,0,0,0,0,0
LOC102116372,0,0,0,0,0
LOC102116374,0,0,0,0.01599526,0
LOC102116375,0,0,0,0,0
LOC102116376,0.0228580625,0.00934488888888889,0,0,0
LOC102116378,0,0,0,0.0276384,0
LOC102116379,0.01537890625,0.0275077777777778,0,0,0
LOC102116386,2.72285375,4.78268707407407,0.604577096153846,5.77882916,8.97508
LOC102116392,0,0,0,0,0
LOC102116395,0.0554628125,0,0,0,0
LOC102116396,3.44291075,0.802998537037037,0.376399269230769,0.43220802,0.107562
LOC102116398,0,0,0,0.201544,0
LOC102116399,0,0,0,0.00945966,0
LOC102116403,0.0160096875,0.0114892777777778,0.00940119230769231,0.02892476,0
LOC102116404,0,0,0,0,0
LOC102116406,0.0154085,0,0.00940119230769231,0.8243026,0.0752606
LOC102116407,0,0.184208259259259,0,0.01514444,0
LOC102116413,0.13679434375,0.0766636481481481,0.0284936153846154,0.23155776,0.3006716
LOC102116414,0,0.0170693333333333,0,0.00749258,0
LOC102116417,0.0543115625,0,0,0,0
LOC102116420,0,0,0,0,0
LOC102116435,0,0,0,0,0
LOC102116437,0.23022825,0,0.0161887692307692,0.4183304,0
LOC102116443,0.054019375,0.145684814814815,0,0.80358,0
LOC102116444,0,0,0.0205335576923077,0.0493244,0
LOC102116445,0,0,0,0.1162842,0
LOC102116449,105.34016875,95.1115500000001,86.040075,154.40647,150.7259
LOC102116456,0,0.972831703703704,0.990722884615385,0.01880294,0
LOC102116457,0,0,0,0,0
LOC102116459,0,0.00853466666666667,0.0310714807692308,0.37593304,0
LOC102116462,0,0,0.00928928846153846,0.0690958,0
LOC102116463,0,0,0,0,0
LOC102116464,2.8316670625,6.9789577962963,3.28201826923077,1.58564688,1.20211
LOC102116466,0,0,0,0,0
LOC102116469,0.01002678125,0,0,0.00945966,0
LOC102116478,0,0,0,0,0
LOC102116480,0.03257284375,0.0441399259259259,0.00977003846153846,0.00677916,0.1547428
LOC102116485,0.02485646875,0,0.0264991730769231,0.01374294,0.0752606
LOC102116487,0.056788125,0,0,0.4233626,0.53781
LOC102116492,0,0,0,0,0
LOC102116495,0,0,0.00694790384615385,0.04233534,0
LOC102116496,1.1664221875,2.32421983333333,0.318720230769231,1.13115636,1.580472
LOC102116497,0,0,0,0.23727,0
LOC102116498,0,0,0.0301103846153846,0,0
LOC102116500,0,0,0,0,0
LOC102116503,0,0,0,0,0
LOC102116505,0,0,0,0,0
LOC102116507,14.61095071875,4.18737738888889,1.76054771153846,3.96798262,14.1104
LOC102116508,0,0,0.128540384615385,0.29295648,0
LOC102116509,59.546028125,47.1436781481481,55.1424961538461,52.209952,66.58246
LOC102116516,0,0,0,0,0
LOC102116519,67.56989534375,30.8162985185185,67.0254230769231,107.699838,32.32688
LOC102116523,0,0.0330046296296296,0,0,0
LOC102116526,0.02781621875,0.103112944444444,0.01546,0.035577,0.107562
LOC102116529,0,0,0,0,0
LOC102116530,0,0,0,0,0
LOC102116531,0.054986875,0,0,0.48111862,0
LOC102116532,0,0,0,0.0986062,0
LOC102116533,0,0,0,0,0
LOC102116534,0,0,0.0118375769230769,0,0
LOC102116542,0,0.407528425925926,0.05001575,0.14888594,0
LOC102116543,0,0,0,0,0
LOC102116553,0.12252896875,0.306781111111111,0.273283272319231,0.60009416,0
LOC102116554,0,0,0,0,0
LOC102116560,280.308309375,3.01357081481481,15.2185343461538,13.27123728,1.145053
LOC102116562,1.3793040625,1.60534655555556,2.07188811538462,3.66864454,1.17861
LOC102116564,0,0,0,0,0
LOC102116565,0.01034228125,0,0,0.02233784,0
LOC102116574,4.2523313125,4.65913038888889,2.63127634615385,9.20247104,3.405438
LOC102116575,0.3003884375,0.453524481481481,0.00544144230769231,0.04642418,0
LOC102116582,0.054019375,0.672333333333333,0,5.44852318,0
LOC102116585,0.08809275,0,0,0,1.547428
LOC102116586,0,0.0215709259259259,0.403750288461538,0.4922838,0
LOC102116591,0,0,0,0,0
LOC102116594,0,0,0,0,0
LOC102116596,0,0.00828261111111111,0,0,0
LOC102116603,0,0,0,0,0
LOC102116608,44.0258543125,19.1941064814815,8.87379021153846,27.93469192,15.3788428
LOC102116613,0.5721,0.140804444444444,0.150748769230769,0.0158549,0
LOC102116614,0,0,0,0.02477798,0
LOC102116619,38.52776875,31.2475959259259,35.1320730769231,33.1815342,44.9053
LOC102116620,0,0,0,0,0
LOC102116622,0,0,0,0.034587,0
LOC102116623,0.05765521875,0.0446313703703704,0.0480908653846154,0.09988808,0
LOC102116624,0,0,0.00977003846153846,0,0
LOC102116626,0.1141343125,0.0503601666666667,0.00977003846153846,0.04474988,0.215124
LOC102116628,0,0,0,0,0
LOC102116629,181.391815625,247.328074074074,210.954076923077,113.24283,127.65074
LOC102116630,0.9817460625,0.538238907407407,0.353046538461538,0.21173826,7.2819206
LOC102116632,0.9775971875,0.301526481481481,0.130114038461538,0,0
LOC102116641,1.253965625,0,0.0100310576923077,0.02958384,0
LOC102116643,0.41471646875,0.802689481481482,0.459933115384615,0.6946389,0.6345406
LOC102116645,0.36817165625,0.112502425925926,0.145831384615385,1.3484036,0
LOC102116656,281.22625,121.127303703704,126.172805769231,393.6992,345.6092
LOC102116658,0.2256440625,0.0896131481481482,0,0.028379,0
LOC102116662,0,0,0,0,0
LOC102116667,0,0,0,0,0
LOC102116668,0,0.0262357407407407,0,0,0
LOC102116675,0,0.112851296296296,0.0881965,0,0
LOC102116679,0,0.166612592592593,0.00928928846153846,0,0
LOC102116680,0.0546125625,0,0,0.0220398,0
LOC102116684,0,0,0,0,0
LOC102116685,84.055275,62.3054888888889,73.3657961538462,68.618966,36.46896
LOC102116687,236.14994375,186.153853703704,240.626615384615,294.45588,218.359
LOC102116688,0,0,0,0,0
LOC102116696,0,0,0,0.00800018,0.0752606
LOC102116697,0.0174739375,0,0.00694790384615385,0,0
LOC102116699,0,0,0,0,0
LOC102116701,0,0,0,0.0716436,0
LOC102116705,0.03614609375,0.0949657962962963,0.0320819230769231,0.03962628,0.0748896
LOC102116713,0.031184625,0,0.0364371923076923,0.08843554,0
LOC102116715,0.0154085,0.0431711111111111,0.0413868653846154,0.04553666,0
LOC102116719,0,0,0,0,0.376302
LOC102116722,0.29519996875,0.0311411111111111,0.425136846153846,0.0322282,0
LOC102116723,0.040792875,0.115308407407407,0.00940119230769231,0.19055774,0
LOC102116725,0.97881365625,13.1076899259259,6.87502023076923,16.3129976,2.621564
LOC102116726,0,0,0,0,0
LOC102116727,0,0,0,0,0.0752606
LOC102116733,0,0,0.00833698076923077,0,0
LOC102116734,1.340142875,0,0,0.52126658,0
LOC102116736,0,0,0,0.250039,0
LOC102116739,1.7032396875,1.22968146296296,0.476703865384615,4.5070514,0.551043
LOC102116745,0,0,0,0,0
LOC102116746,0,0,0.00928928846153846,0.02299068,0
LOC102116750,0.545810375,0.407736111111111,0.284951923076923,2.3272992,0
LOC102116752,1.2226440625,0.182471537037037,0,0.76308392,0
LOC102116757,89.72921953125,147.316188796296,113.543473461538,117.51102862,118.40638
LOC102116758,0,0.018083462962963,0.0263036730769231,0.00713578,0
LOC102116760,0.0174739375,0,0.00965403846153846,0.01283746,0
LOC102116771,0.02844615625,0,0,6.27868044,0.107562
LOC102116773,0,0,0,0,0
LOC102116782,0,0,0,0,0
LOC102116783,0.018929375,0,0.112566730769231,0.04696684,0
LOC102116785,1.7733078125,0.300237611111111,1.64640207692308,1.040256,0
LOC102116786,0,0,0.0263111538461538,0,0
LOC102116788,0.2400425625,0.490794166666667,0.426254519230769,0.33280308,0
LOC102116789,0,0,0,0,0
LOC102116793,0,0,0,0,0
LOC102116796,0,0,0.0111910192307692,0.106251,0
LOC102116799,0.01885178125,0.0153862407407407,0,0.0410144,0
LOC102116804,0,0,0,0,0
LOC102116806,0.29851865625,0.327206666666667,0.203221153846154,3.1653701,0
LOC102116810,0,0,0,0,0
LOC102116812,0,0,0,0,0
LOC102116815,0,0,0.0113546346153846,0,0
LOC102116819,0.261090125,0.0494551111111111,0.0775176538461538,0.2089026,0.215124
LOC102116821,0,0,0.0200621153846154,0.032883,0
LOC102116824,0.15356740625,0.476155592592593,0.0976226538461538,0.20869982,0.1824516
LOC102116825,0,0,0,0,0
LOC102116830,0,0.0539274074074074,0.258607403846154,0,0
LOC102116832,0.01124790625,0.0572912962962963,0,0,3.71382
LOC102116833,0,0,0.0750053846153846,0,0
LOC102116834,1.33927040625,3.24892859259259,3.90517771153846,1.50655844,1.086994
LOC102116838,0,0,0,0,0
LOC102116840,0,0,0,0,0
LOC102116845,14.91633865625,19.6512857407407,30.8100265384615,37.443418,32.87042
LOC102116848,0,0,0.00884282692307692,0,0
LOC102116851,0.0362078125,0.110249037037037,0.279286346153846,0,0
LOC102116852,2.6383021875,0,0,0.0376058,0
LOC102116858,0,0,0,0,0
LOC102116861,0,0,0,0,0
LOC102116866,0,0,0.00833698076923077,0.9236456,0
LOC102116869,0,0,0,0,0
LOC102116873,0.97672146875,1.84079442592593,1.40466617307692,0.25569962,0.472465
LOC102116875,19.8284409375,0.0213627777777778,0,0.09072508,0.107562
LOC102116879,0.22699071875,0.218893277777778,0.111192903846154,1.60845174,0.4447564
LOC102116880,0,0,0.328448807692308,0.3544728,0
LOC102116882,0,0,0,0,0
LOC102116883,0,0.00767351851851852,0,0,0
LOC102116884,3.6783229375,2.41766851851852,1.17206334615385,0.312904,0
LOC102116885,0,0,0,0,0
LOC102116899,0,0,0,0,0
LOC102116901,0,0,0,0,0
LOC102116902,0,0,0,0,0
LOC102116905,0,0,0,0.0059703,0.107562
LOC102116908,0.054019375,0,0.0221061538461538,0.01381916,0
LOC102116910,0,2.99757459259259,0.770222903846154,0,1.21541
LOC102116912,0,0,0,0,0
LOC102116916,0,0,0,0,0
LOC102116919,0,0,0,0.00749258,0
LOC102116920,1.06410215625,0.703878759259259,0.5299715,0.64538734,0
LOC102116922,0,0,0,0,0
LOC102116927,43.774079375,31.604602037037,29.1975633269231,7.2796789,41.00966
LOC102116929,0,0.353993333333333,0.229210769230769,0.01155528,0
LOC102116931,0,0,0,0.0059703,0
LOC102116935,0,0,0,0,0
LOC102116938,0,0,0.169829038461538,0,0
LOC102116941,0.6723185,1.93260014814815,1.57749263461538,1.05139564,0.7009786
LOC102116942,0,0,0,0,0
LOC102116947,0,0.028225,0,0,0
LOC102116948,0,0,0,0,0
LOC102116950,0.02289090625,0,0,0.00871288,0
LOC102116953,180.60450625,987.51887037037,555.605423076923,140.4850036,122.92843
LOC102116959,0.0215901875,0,0.0114420961538462,0,5.566521
LOC102116963,0,0,0.179113711538462,1.248074,0
LOC102116968,0,0.010842462962963,0.0713026538461538,0.0158549,0
LOC102116972,0.3077659375,0.467562111111111,0.216400365384615,0.8425146,0
LOC102116978,0,0.172292537037037,0.0431802307692308,0.1316284,0.086815
LOC102116979,0,0,0,0,0
LOC102116982,0,0,0,0,0
LOC102116984,67.492125,10.8966861851852,5.60967492307692,4.43944306,9.72484
LOC102116999,0,0,0,0,0
LOC102117000,0,0,0,0,0
LOC102117002,0.01336475,0.010785462962963,0,0,0
LOC102117006,0,0,0.181980769230769,0,0
LOC102117008,0.1282168125,0.0273172592592593,0.0194185961538462,0.06637674,0.1547428
LOC102117009,0.0919775,0.0984506111111111,0.252832038461538,0.19270902,0
LOC102117011,0,0,0,0,0
LOC102117012,43.7027459375,23.5634290925926,18.6192036346154,23.9679274,23.99422
LOC102117013,6.2453658125,2.48571887037037,2.52999484615385,3.15417832,2.800117
LOC102117017,0,0,0,0,0
LOC102117020,1.79970384375,0.275853166666667,0.310167038461538,1.20686334,9.7488
LOC102117022,0,0,0,0,0
LOC102117024,0,0,0,0,0
LOC102117029,0.15664446875,0.0208341666666667,0.0113546346153846,0.19721858,0.4877154
LOC102117037,0,0.011206537037037,0,0,0
LOC102117047,0,0,0,0,0
LOC102117053,0,0,0,0,0
LOC102117054,0,0,0,0.0644564,0
LOC102117055,0,0,0.0476786538461538,0,0
LOC102117062,0.6436,0,0,0,0
LOC102117067,0,0,0,0,0
LOC102117068,0,0.166783351851852,0.00688409615384615,0,0
LOC102117070,0,0,0,0,0
LOC102117071,0,0,0,0,0
LOC102117072,0,0,0,0,0
LOC102117073,0,0,0,0,0
LOC102117076,21.2147553125,20.6638937037037,55.2465090384615,2.42681428,15.8764628
LOC102117077,0,0,0,1.040632,0
LOC102117081,1.76543828125,0.0311411111111111,0,0,0
LOC102117085,0,0,0,0,0
LOC102117086,0.508606125,0.531070648148148,0.728354230769231,0.5624734,0.3843756
LOC102117089,0,0.014442462962963,0,0,0
LOC102117090,0,0,0,0.01155528,0
LOC102117092,0,0,0.0329636730769231,0.00735662,0
LOC102117093,0.26111553125,0.224453462962963,0.229090442307692,0.46696246,0.391708
LOC102117094,0,0,0.0416848076923077,0.5168722,0
LOC102117096,0.07689359375,0,0.0366471346153846,0.0089401,0.1547428
LOC102117098,0.262156625,0.3535635,0.0640685192307692,1.94574376,3.4746396
LOC102117099,1.88360159375,3.59168451851852,3.84928484615385,2.3676131,2.964718
LOC102117102,0.986867875,1.46449372222222,1.07393742307692,0.47537596,1.4662566
LOC102117104,0,0,0,0,0
LOC102117107,0.681484375,0,0,0,0
LOC102117110,0.12403103125,0.145929388888889,0.0829559807692308,0.25781156,0.4221496
LOC102117112,4.87529821875,6.36200581481481,10.380933,12.24299708,4.49466
LOC102117116,0.226743625,0.202047444444444,0.305774192307692,0.57684332,0.107562
LOC102117118,2.1248345625,1.11330362962963,1.24173109615385,4.29390374,1.763076
LOC102117120,1.47416178125,2.29408116666667,0.865176615384615,1.0174199,2.07731
LOC102117122,0.01336475,0,0,0.09846686,0
LOC102117123,1.41073184375,0.073291962962963,0.365920576923077,0.3407844,0
LOC102117128,53.8418690625,31.2590701851852,38.3783282692307,50.507874,45.63346
LOC102117129,0,0,0,0.01172202,0
LOC102117133,0,0,0,0,0
LOC102117135,0,0,0.0300932692307692,0,0
LOC102117137,0,0,0,0,0
LOC102117143,86.9664204375,71.7159822222222,164.007461538462,67.5536012,42.718582
LOC102117144,0.8116220625,1.57425968518518,1.21450753846154,1.9929815,0.6451906
LOC102117148,0.27246009375,0.665320240740741,0.0272528269230769,0.1025642,0
LOC102117149,0,0,0,0,0
LOC102117156,0.018929375,0,0.0977437884615384,0.04679006,0.0748896
LOC102117161,0.199799125,2.19076798148148,0.321915211538462,0.152662,0
LOC102117164,0.0222779375,0,0,0,0
LOC102117168,0,0,0,0,0
LOC102117169,216.1604375,242.7825,230.765576923077,302.72106,345.2632
LOC102117171,1.53086478125,0.736327092592593,0.423312653846154,1.66050158,2.5628296
LOC102117176,0,0.161684259259259,0,0,0
LOC102117177,0.01336475,0.0829359259259259,0.0278678846153846,0,0
LOC102117179,0,0,0,0.01283746,0
LOC102117184,0.063897,0,0,0.00822074,0
LOC102117187,0,0.119086851851852,0.277884365384615,0.01381916,0
LOC102117188,0.06135121875,0,0,0.125581,0
LOC102117190,0,0,0,0,0
LOC102117191,129.844409375,193.913090740741,190.791648076923,84.734488,70.72492
LOC102117196,0.03320034375,0.0707483148148148,0.0100664807692308,0.01750534,0
LOC102117198,0,0,0,0,0
LOC102117199,0,0,0,0,0
LOC102117202,0.01795703125,0.0139598703703704,0,0.0182934,0
LOC102117203,0.03193840625,0,0.0127626538461538,0,0
LOC102117204,95.306236875,132.087796296296,130.895561538462,64.375258,78.19972
LOC102117205,0,1.16957881481481,0.00752759615384615,0.01498516,0.0752606
LOC102117207,0,0,0,0,0
LOC102117211,1.80121946875,1.42581596296296,1.4452245,0,0.0752606
LOC102117212,66.064959375,72.4925944444444,58.9562530769231,28.0126604,41.5602
LOC102117215,0,0,0,0,0
LOC102117216,0.043923375,0,0.0296821153846154,0.03370376,0
LOC102117218,23.068070625,19.9305511111111,18.2458721153846,41.4583244,51.75732
LOC102117221,1.218233125,0.256192740740741,0.720488423076923,0,0
LOC102117227,0,0,0,0,0
LOC102117231,0,0.00837453703703704,0,0.182796,0
LOC102117233,0,0,0,0,0
LOC102117235,0,0.0241403703703704,0,0,0
LOC102117239,0,0,0,0,0
LOC102117242,0,0,0,0,0
LOC102117245,0,0,0,0,0
LOC102117248,0.0194073125,0,0,0,0
LOC102117249,0,0,0,0.0298514,0.107562
LOC102117250,0,0,0,0,0
LOC102117251,0,0,0,0.02301226,0
LOC102117259,0.869330375,0.798844944444444,1.09924501923077,1.54265302,0
LOC102117261,0,0,0,0.0783614,0
LOC102117262,2.85192684375,0.436830666666667,0.291517384615385,5.34533514,13.02008
LOC102117263,0,0,0,0,0
LOC102117265,0,0,0,0,0
LOC102117266,0.024873875,0,0,0.04705544,0.0752606
LOC102117267,0,0,0,0,0
LOC102117270,0,0,0,0.03271936,0
LOC102117273,12.23928728125,11.7704090740741,6.68117190384615,13.96542574,4.256526
LOC102117274,0.31665746875,0.0170693333333333,0.0497980384615385,0.21061552,0.5791236
LOC102117278,0,0.0672029444444444,0,0,0
LOC102117279,4.2080634375,4.03818653703704,2.97213957692308,2.4403804,8.926888
LOC102117282,0,0,0,0,0
LOC102117286,0,0,0,0,0
LOC102117288,0,0.0509103703703704,0,0.031911,0
LOC102117290,0,0,0,0,0
LOC102117293,10.4070410625,2.46763288888889,1.49813738461538,5.71579292,5.1109888
LOC102117295,0.031468625,0.0180839444444444,0,0.06351306,0
LOC102117298,2.71089628125,0.330892648148148,0.0191833461538462,2.57049676,0
LOC102117301,0,0,0,0,0
LOC102117302,0.1093634375,0.224380611111111,0.09955775,0.04414344,0
LOC102117303,340.696953125,678.714462962963,439.057346153846,367.21468,417.1618
LOC102117304,0,0,0,0,0
LOC102117305,0,0,0.00989401923076923,0.2550874,0
LOC102117307,0.0565995,0.231682055555556,0.0318428846153846,0.313446,0
LOC102117309,0,0,0,0,0
LOC102117311,0.0194073125,0.35562062962963,0.00928928846153846,0,0
LOC102117318,0,0,0,0.00749258,0
LOC102117321,0,0,0,0,0
LOC102117322,0.033055625,0,0,0,0
LOC102117324,0,0.00687692592592593,0.00718544230769231,0.01514444,0.0752606
LOC102117331,0,0,0,0,0
LOC102117333,0,0,0,0,0
LOC102117334,0.036695125,0.029191962962963,0.00809438461538462,0.0059703,0
LOC102117341,0.1681321875,0,0.00940119230769231,0.0322282,0
LOC102117346,0,0,0,0,0
LOC102117348,93.86814375,76.5258,88.874625,93.739046,73.72438
LOC102117350,0.0222779375,0.119909259259259,0.19899675,0.3455156,0
LOC102117352,6.2777671875,14.152377037037,13.7836313461538,7.4840008,5.624658
LOC102117355,0.05053203125,0,0,0.04815804,0
LOC102117356,0.0154085,0.010842462962963,0,0.0747052,0.107562
LOC102117359,0.88649965625,1.2865915,0,6.71903228,12.04168
LOC102117360,0.0529795625,0,0,0.028999,0.150521
LOC102117361,198.82018125,209.817353703704,149.866392307692,152.650094,198.51752
LOC102117364,0,0.39454537037037,0,1.5806732,0
LOC102117367,0,0,0,0,0
LOC102117370,0,0,0,0,0
LOC102117373,0,0.0523211111111111,0,0,1.048454
LOC102117374,0,0,0,0,0
LOC102117380,0,0,0,0,0
LOC102117381,0.0880645625,0.109739407407407,0.0421606730769231,0.1421058,0
LOC102117382,18.261612875,25.6181805555556,327.639684615385,4.44147532,17.771382
LOC102117383,0.054019375,0,0,0,0
LOC102117384,123.551296875,74.3112388888889,94.2260076923077,132.942154,85.33464
LOC102117390,67.02211703125,83.0318161111111,103.129036538462,84.1455604,69.566102
LOC102117392,0,0.0319027777777778,0,0,0
LOC102117393,0,0,0,0,0
LOC102117397,0,0,0,0,0
LOC102117398,0.01124790625,0,0,0,0
LOC102117399,0.28075,0,0,0,0
LOC102117400,0,0,0,0,0
LOC102117406,0,0,0,0,0
LOC102117407,0,0,0.25618,0.1671682,0
LOC102117409,0,0,0,0,0
LOC102117418,0,0,0,0,0
LOC102117422,1.4774301875,0.780003462962963,1.17021901923077,2.84989782,1.05068
LOC102117423,0,0.256728259259259,0.0457676730769231,0,0
LOC102117426,0.0114454375,0,0,0,0
LOC102117429,0,0,0.0290810576923077,0,0
LOC102117433,133.51416875,176.074087037037,204.748486538461,153.917212,106.75484
LOC102117434,0,0,0,0.00749258,0
LOC102117437,0.015776125,0,0,0.01155528,0
LOC102117438,13.48425375,16.8774551851852,18.5600898076923,16.078693,4.7732366
LOC102117439,0.1066128125,0.392644814814815,0.753904,0.3375386,0
LOC102117441,0.0114454375,0,0.0127001538461538,0.035577,0
LOC102117444,0,0,0.0140669423076923,0.01514444,0
LOC102117445,0.07886028125,0.204190925925926,0.219092019230769,0.16322108,0
LOC102117446,0.24775478125,0.704973092592592,0.773318711538461,0.33053398,0.78467
